Алексис Нихон Жуниор,Алексис Нихон Жуниор,1946 онд төрсөн,2013 онд өнгөрсөн,Монреалийн тамирчин,Бахамын олимпын оролцогч,Бахамын тамирчин,1968 оны зуны олимпод оролцогч
Аль Капоне,Аль Капоне,1899 онд төрсөн,1947 онд өнгөрсөн,Al Capone,American bootleggers,American businesspeople convicted of crimes,American crime bosses,American gangsters of Italian descent,American people convicted of tax crimes,Biography with signature,Catholics from Illinois,Catholics from New York (state),Chicago Outfit bosses,Chicago Outfit mobsters,Criminals from Chicago,Deaths from bleeding,Deaths from bronchopneumonia,Deaths from cerebrovascular disease,Deaths from pneumonia in Florida,Deaths from syphilis,Depression-era gangsters,Five Points Gang,Inmates of Alcatraz Federal Penitentiary,People from Cicero, Illinois,People from Park Slope,Prohibition-era gangsters,АНУ-ын түүх (1918–1945 он),Чикагогийн хүн,Хүн амины хэрэгтэн,Америкчууд,Яллагдсан хүн,Kategorie:Al Capone,Kategorie:Bandenführer,Kategorie:Geboren 1899,Kategorie:Geschichte der Vereinigten Staaten (1918–1945),Kategorie:Gestorben 1947,Kategorie:Mafioso (Vereinigte Staaten),Kategorie:Mann,Kategorie:Person (Chicago),Kategorie:Person (Mordfall),Kategorie:US-Amerikaner,Kategorie:Verurteilte Person
Америго Веспуччи,Америго Веспуччи,1512 онд өнгөрсөн,16-р зууны аялагч,Өмнөд Америк судлаач,Италийн аялагч,Боолчлогч,1451 онд төрсөн,15th-century Italian businesspeople,15th-century people of the Republic of Florence,16th-century Italian businesspeople,16th-century Italian cartographers,16th-century explorers,Biography with signature,Businesspeople from Florence,Cartographers of North America,Explorers of South America,Infectious disease deaths in Spain,Italian Roman Catholics,Italian explorers,Italian explorers of South America,Italian navigators,Maritime history of Portugal,Slave owners,15-р зууны аялагч,Америкийн нээлт,Шинэ латин хэлээрх утга зохиол,Далайчин,Kategorie:Entdecker (15. Jahrhundert),Kategorie:Entdeckung Amerikas,Kategorie:Geboren 1451,Kategorie:Gestorben 1512,Kategorie:Literatur (Neulatein),Kategorie:Mann,Kategorie:Namensgeber für ein Schiff,Kategorie:Person (Republik Florenz),Kategorie:Seefahrer,Kategorie:Südamerikaforscher
Андрей Колмогоров,Андрей Колмогоров,1903 онд төрсөн,1987 онд өнгөрсөн,Москвагийн Улсын Их Сургуулийн багш,АНУ-ын Урлаг ба Шинжлэх Ухааны Академийн гишүүн,Урсгалын механикч,Ханы Нийгэмлэгийн гадаадын гишүүн,Зөвлөлтийн социалист хөдөлмөрийн баатар,Лениний нэрэмжит шагналтан,АНУ-ын Гүн Ухааны Нийгэмлэгийн гишүүн,Францын Шинжлэх Ухааны Академийн гишүүн,Леопольдинагийн гишүүн,Зүүн Германы Шинжлэх Ухааны Академийн гишүүн,Нидерландын Ханы Шинжлэх Ухааны Академийн гишүүн,Москвагийн Улсын Их Сургуулийн төгсөгч,Лениний одон шагналтан,Хөдөлмөрийн Гавьяаны Улаан Тугийн одон шагналтан (ЗХУ),Оросын математикч,Сталиний нэрэмжит шагналтан,20th-century Russian educators,20th-century Russian mathematicians,Academic staff of Moscow State University,Academicians of the USSR Academy of Pedagogical Sciences,Approximation theorists,Burials at Novodevichy Cemetery,Control theorists,Corresponding members of the Romanian Academy,Dynamical systems theorists,Fellows of the American Academy of Arts and Sciences,Fluid dynamicists,Foreign Members of the Royal Society,Foreign associates of the National Academy of Sciences,Full Members of the USSR Academy of Sciences,Heroes of Socialist Labour,Historians of mathematics,Lenin Prize winners,Measure theorists,Members of the American Philosophical Society,Members of the French Academy of Sciences,Members of the German Academy of Sciences Leopoldina,Members of the German Academy of Sciences at Berlin,Members of the Royal Netherlands Academy of Arts and Sciences,Moscow State University alumni,People from Tambov,People from Tambovsky Uyezd,Probability theorists,Recipients of the Order of Lenin,Recipients of the Order of the Red Banner of Labour,Russian educators,Russian information theorists,Russian logicians,Russian mathematicians,Russian statisticians,Soviet educators,Soviet logicians,Soviet mathematicians,Stalin Prize winners,Systems scientists,Textbook writers,Topologists,Wolf Prize in Mathematics laureates,Балцаны шагналтан,Логик судлаач,20-р зууны математикч,20-р зууны математикийн логик судлаач,20-р зууны Леопольдинагийн гишүүн,АНУ-ын Үндэсний Шинжлэх Ухааны Академийн гишүүн,Оросын Шинжлэх Ухааны Академийн гишүүн,Зөвлөлтийн иргэн,Төрийн шагналтан (ЗХУ),Kategorie:Balzan-Preisträger,Kategorie:Ehrenmitglied der London Mathematical Society,Kategorie:Geboren 1903,Kategorie:Gestorben 1987,Kategorie:Held der sozialistischen Arbeit,Kategorie:Hochschullehrer (Lomonossow-Universität),Kategorie:Logiker,Kategorie:Mann,Kategorie:Mathematiker (20. Jahrhundert),Kategorie:Mathematischer Logiker (20. Jahrhundert),Kategorie:Mitglied der Académie des sciences,Kategorie:Mitglied der Akademie der Wissenschaften der DDR,Kategorie:Mitglied der American Academy of Arts and Sciences,Kategorie:Mitglied der American Philosophical Society,Kategorie:Mitglied der Königlich Niederländischen Akademie der Wissenschaften,Kategorie:Mitglied der Leopoldina (20. Jahrhundert),Kategorie:Mitglied der National Academy of Sciences,Kategorie:Mitglied der Royal Statistical Society,Kategorie:Mitglied der Russischen Akademie der Wissenschaften,Kategorie:Person als Namensgeber für einen Asteroiden,Kategorie:Sowjetbürger,Kategorie:Statistiker (20. Jahrhundert),Kategorie:Stochastiker (20. Jahrhundert),Kategorie:Topologe (20. Jahrhundert),Kategorie:Träger des Leninordens,Kategorie:Träger des Leninpreises,Kategorie:Träger des Ordens des Roten Banners der Arbeit,Kategorie:Träger des Staatspreises der UdSSR,Kategorie:Träger des Stalinpreises
Антонио Страдивари,Антонио Страдивари,1644 онд төрсөн,1737 онд өнгөрсөн,17th-century Italian businesspeople,18th-century Italian businesspeople,All accuracy disputes,Bowed string instrument makers,Luthiers from Cremona,Stradivari instruments,17-р зуунд төрсөн,Kategorie:Geboren im 17. Jahrhundert,Kategorie:Geigenbauer,Kategorie:Gestorben 1737,Kategorie:Gitarrenbauer,Kategorie:Historische Person (Italien),Kategorie:Mann
Аркадий Райкин,Аркадий Райкин,1911 онд төрсөн,1987 онд өнгөрсөн,Зөвлөлтийн социалист хөдөлмөрийн баатар,Ардын Жүжигчин (ЗХУ),Actors from Riga,Burials at Novodevichy Cemetery,Heroes of Socialist Labour,Jewish Russian comedians,Latvian Jews,People's Artists of the USSR,People from the Governorate of Livonia,Russian parodists,Soviet male actors,Theatre people from Riga,Кино найруулагч,Ригагийн хүн,Зөвлөлтийн иргэн,Театрын найруулагч,Лениний одон шагналтан,Лениний нэрэмжит шагналтан,Хөдөлмөрийн Гавьяаны Улаан Тугийн одон шагналтан (ЗХУ),Ардын Жүжигчин (ЗСБНХОУ),Kategorie:Filmregisseur,Kategorie:Geboren 1911,Kategorie:Gestorben 1987,Kategorie:Held der sozialistischen Arbeit,Kategorie:Mann,Kategorie:Pantomime (Darsteller),Kategorie:Person (Riga),Kategorie:Sowjetbürger,Kategorie:Theaterregisseur,Kategorie:Träger des Leninordens,Kategorie:Träger des Leninpreises,Kategorie:Träger des Ordens des Roten Banners der Arbeit,Kategorie:Verdienter Künstler der RSFSR,Kategorie:Volkskünstler der RSFSR,Kategorie:Volkskünstler der UdSSR (Darstellende Kunst)
Асанга,Асанга,Өнгөрсөн (4-р зуун),4th-century Buddhist monks,4th-century Indian philosophers,4th-century онд өнгөрсөн,Gandhara,Indian Buddhist monks,Indian scholars of Buddhism,Yogacara scholars,Зохиогч,Буддын шашны утга зохиол,Буддын шашны лам,4-р зуунд төрсөн,Махаяна буддын шашны хүн,4-р зууны шашин,Kategorie:Autor,Kategorie:Buddhismus in Indien,Kategorie:Buddhistische Literatur,Kategorie:Buddhistischer Mönch,Kategorie:Geboren im 4. Jahrhundert,Kategorie:Gestorben im 4. oder 5. Jahrhundert,Kategorie:Literatur (4. Jahrhundert),Kategorie:Mann,Kategorie:Person des Mahayana-Buddhismus,Kategorie:Religion (4. Jahrhundert)
Ашока хаан,Ашока хаан,Өнгөрсөн (МЭӨ 3-р зуун),Эртний Энэтхэг,Энэтхэгийн ноёрхогч,3rd-century BC Indian monarchs,3rd-century BC онд өнгөрсөн,3rd-century Buddhism,Ancient India,Ancient history of Afghanistan,Ancient history of Pakistan,Ashoka,Buddhist pacifists,Converts to Buddhism,History of Buddhism in India,Indian Buddhist missionaries,Indian Buddhist monarchs,Indian Buddhists,Indian monarchs,Indian pacifists,Indian warriors,Mauryan emperors,People from Patna,Use Indian English from December 2019,,Kategorie:Geboren 304 v. Chr.,Kategorie:Gestorben 232 v. Chr.,Kategorie:Indischer Frühbuddhist,Kategorie:König (Indisches Altertum),Kategorie:Mann,Kategorie:Person (Patna),Kategorie:Provinz Nakhon Pathom
Бабрак Кармаль,Бабрак Кармаль,1929 онд төрсөн,1996 онд өнгөрсөн,1970s in Afghanistan,1980s in Afghanistan,20th-century heads of state of Afghanistan,Afghan atheists,Afghan emigrants to Russia,Afghan emigrants to the Soviet Union,Afghan prisoners and detainees,Afghan revolutionaries,Collaborators with the Soviet Union,Deaths from cancer in Russia,Deaths from liver cancer,Democratic Republic of Afghanistan,People's Democratic Party of Afghanistan politicians,People granted political asylum in the Soviet Union,Presidents of Afghanistan,Prime Ministers of Afghanistan,Prisoners and detainees of Afghanistan,Афганчууд,Kategorie:Afghane,Kategorie:Afghanischer Botschafter in der Tschechoslowakei,Kategorie:Geboren 1929,Kategorie:Gestorben 1996,Kategorie:Mann,Kategorie:Premierminister (Afghanistan),Kategorie:Präsident (Afghanistan)
Бернар Арно,Бернар Арно,1949 онд төрсөн,Хүндэт легионы гишүүн (их офицер),Их Британийн эзэнт гүрэн одонгийн өргөмжит хүлэг баатрын командлагч шагналтан,20th-century French businesspeople,20th-century French philanthropists,21st-century French businesspeople,21st-century French philanthropists,Arnault family,Centibillionaires,Dior people,Directors of LVMH,French art collectors,French billionaires,French businesspeople in fashion,French chairpersons of corporations,French chief executives,French cosmetics businesspeople,French investors,Grand Officers of the Legion of Honour,Honorary Knights Commander of the Order of the British Empire,Living people,People from Roubaix,People named in the Paradise Papers,École Polytechnique alumni,Францчууд,Хөрөнгө оруулагч,Францын Урлаг ба Утга Зохиолын одон шагналтан (командлагч),Италийн Бүгд Найрамдах Улсын Гавьяаны одон шагналтан (их офицер),20-р зууны бизнесмен,21-р зууны бизнесмен,Францын бизнесмен,Kategorie:Franzose,Kategorie:Geboren 1949,Kategorie:Honorary Knight Commander des Order of the British Empire,Kategorie:Investor,Kategorie:LVMH,Kategorie:Mann,Kategorie:Mitglied der Ehrenlegion (Großoffizier),Kategorie:Träger des Ordre des Arts et des Lettres (Komtur),Kategorie:Träger des Verdienstordens der Italienischen Republik (Großoffizier),Kategorie:Unternehmer (20. Jahrhundert),Kategorie:Unternehmer (21. Jahrhundert),Kategorie:Unternehmer (Frankreich)
